,major_group_id,major_group_name
12011,28,psychology
12012,77,science
12013,38,leadership
12014,96,design
12015,78,study
12016,9,biology
12017,42,accountancy
12018,7,engr
12019,66,interdisciplinary
12020,123,teaching
12021,89,intended
12022,142,cert
12023,53,nursing
12024,23,Others
12025,66,interdisciplinary
12026,74,statistic
12027,73,childhood
12028,78,study
12029,63,elementary
12030,41,public
12031,90,Others
12032,77,science
12033,0,Others
12034,71,Others
12035,9,biology
12036,90,Others
12037,27,theatre
12038,58,analysis
12039,20,ed
12040,71,Others
12041,119,art
12042,3,Others
12043,102,policy
12044,104,geology
12045,69,civil
12046,110,mba
12047,3,Others
12048,0,Others
12049,0,Others
12050,3,Others
12051,61,information
12052,35,journalism
12053,3,Others
12054,86,Others
12055,3,Others
12056,135,english
12057,62,spanish
12058,135,english
12059,66,interdisciplinary
12060,32,child
12061,103,communication
12062,143,architecture
12063,41,public
12064,148,marketing
12065,116,wildlife
12066,66,interdisciplinary
12067,37,counseling
12068,28,psychology
12069,40,pre
12070,23,Others
12071,42,accountancy
12072,41,public
12073,50,engineering
12074,117,health
12075,78,study
12076,27,theatre
12077,42,accountancy
12078,66,interdisciplinary
12079,134,technology
12080,142,cert
12081,64,law
12082,124,min
12083,57,exercise
12084,135,english
12085,29,management
12086,145,business finance
12087,148,marketing
12088,41,public
12089,72,Others
12090,134,technology
12091,11,combined
12092,138,care
12093,3,Others
12094,53,nursing
12095,110,mba
12096,91,geography
12097,119,art
12098,8,business
12099,3,Others
12100,2,environmental
12101,96,design
12102,3,Others
12103,82,software
12104,62,spanish
12105,3,Others
12106,128,performance
12107,3,Others
12108,121,info
12109,108,innovation
12110,92,society
12111,148,marketing
12112,77,science
12113,3,Others
12114,1,social
12115,32,child
12116,52,mechanical
12117,129,educational
12118,28,psychology
12119,50,engineering
12120,111,natural
12121,22,emphasis
12122,42,accountancy
12123,149,ministry
12124,0,Others
12125,119,art
12126,3,Others
12127,149,ministry
12128,5,middle
12129,136,biological
12130,12,music
12131,120,medium
12132,125,molecular
12133,100,development
12134,131,educ
12135,28,psychology
12136,78,study
12137,3,Others
12138,148,marketing
12139,134,technology
12140,126,human
12141,3,Others
12142,65,social work
12143,56,master
12144,3,Others
12145,130,accounting
12146,62,spanish
12147,142,cert
12148,8,business
12149,78,study
12150,3,Others
12151,12,music
12152,141,bus
12153,78,study
12154,41,public
12155,27,theatre
12156,9,biology
12157,91,geography
12158,87,computer
12159,57,exercise
12160,41,public
12161,26,graphic
12162,3,Others
12163,14,economics
12164,9,biology
12165,106,Others
12166,3,Others
12167,119,art
12168,84,physical
12169,23,Others
12170,83,philosophy
12171,142,cert
12172,81,mass
12173,3,Others
12174,74,statistic
12175,147,admin
12176,78,study
12177,20,ed
12178,3,Others
12179,117,health
12180,3,Others
12181,142,cert
12182,135,english
12183,77,science
12184,3,Others
12185,77,science
12186,3,Others
12187,29,management
12188,102,policy
12189,87,computer
12190,3,Others
12191,23,Others
12192,3,Others
12193,133,special
12194,41,public
12195,20,ed
12196,28,psychology
12197,89,intended
12198,106,Others
12199,5,middle
12200,142,cert
12201,78,study
12202,3,Others
12203,55,medical
12204,145,business finance
12205,3,Others
12206,3,Others
12207,126,human
12208,42,accountancy
12209,135,english
12210,115,mathematics
12211,107,adm
12212,84,physical
12213,131,educ
12214,14,economics
12215,25,learning
12216,3,Others
12217,105,music performance
12218,0,Others
12219,121,info
12220,31,cultural
12221,29,management
12222,41,public
12223,3,Others
12224,135,english
12225,3,Others
12226,45,anthropology
12227,89,intended
12228,39,supply
12229,42,accountancy
12230,135,english
12231,102,policy
12232,13,computational
12233,131,educ
12234,20,ed
12235,61,information
12236,14,economics
12237,27,theatre
12238,3,Others
12239,33,information technology
12240,3,Others
12241,23,Others
12242,112,politics
12243,143,architecture
12244,34,art history
12245,0,Others
12246,3,Others
12247,97,sustainability
12248,55,medical
12249,3,Others
12250,96,design
12251,8,business
12252,92,society
12253,71,Others
12254,62,spanish
12255,76,comm
12256,103,communication
12257,3,Others
12258,23,Others
12259,66,interdisciplinary
12260,3,Others
12261,70,finance
12262,93,Others
12263,20,ed
12264,20,ed
12265,8,business
12266,113,industrial
12267,90,Others
12268,123,teaching
12269,78,study
12270,119,art
12271,73,childhood
12272,39,supply
12273,105,music performance
12274,85,history
12275,3,Others
12276,38,leadership
12277,71,Others
12278,20,ed
12279,2,environmental
12280,3,Others
12281,148,marketing
12282,96,design
12283,26,graphic
12284,121,info
12285,114,agricultural
12286,23,Others
12287,133,special
12288,78,study
12289,131,educ
12290,48,political
12291,95,major
12292,3,Others
12293,82,software
12294,8,business
12295,42,accountancy
12296,142,cert
12297,12,music
12298,33,information technology
12299,142,cert
12300,42,accountancy
12301,14,economics
12302,136,biological
12303,129,educational
12304,84,physical
12305,8,business
12306,84,physical
12307,3,Others
12308,4,and
12309,54,electrical
12310,92,society
12311,120,medium
12312,8,business
12313,3,Others
12314,83,philosophy
12315,78,study
12316,9,biology
12317,72,Others
12318,93,Others
12319,70,finance
12320,56,master
12321,77,science
12322,8,business
12323,104,geology
12324,117,health
12325,67,writing
12326,12,music
12327,12,music
12328,3,Others
12329,6,fashion
12330,42,accountancy
12331,140,analytics
12332,127,integrated
12333,37,counseling
12334,3,Others
12335,59,undeclared
12336,3,Others
12337,61,information
12338,133,special
12339,56,master
12340,1,social
12341,87,computer
12342,78,study
12343,3,Others
12344,77,science
12345,78,study
12346,84,physical
12347,121,info
12348,82,software
12349,99,chemical
12350,135,english
12351,79,Others
12352,29,management
12353,61,information
12354,45,anthropology
12355,44,resource
12356,135,english
12357,144,english writing
12358,84,physical
12359,50,engineering
12360,3,Others
12361,78,study
12362,79,Others
12363,73,childhood
12364,12,music
12365,77,science
12366,3,Others
12367,21,education
12368,20,ed
12369,3,Others
12370,106,Others
12371,131,educ
12372,117,health
12373,87,computer
12374,145,business finance
12375,3,Others
12376,101,general
12377,3,Others
12378,3,Others
12379,91,geography
12380,77,science
12381,118,family
12382,131,educ
12383,55,medical
12384,78,study
12385,103,communication
12386,28,psychology
12387,95,major
12388,109,entrepreneurship
12389,138,care
12390,57,exercise
12391,17,major
12392,135,english
12393,22,emphasis
12394,87,computer
12395,127,integrated
12396,61,information
12397,130,accounting
12398,3,Others
12399,48,political
12400,99,chemical
12401,140,analytics
12402,78,study
12403,103,communication
12404,99,chemical
12405,38,leadership
12406,122,sport
12407,3,Others
12408,119,art
12409,92,society
12410,25,learning
12411,121,info
12412,10,chemistry
12413,9,biology
12414,83,philosophy
12415,0,Others
12416,69,civil
12417,133,special
12418,142,cert
12419,96,design
12420,3,Others
12421,89,intended
12422,4,and
12423,67,writing
12424,20,ed
12425,43,physic
12426,86,Others
12427,0,Others
12428,126,human
12429,89,intended
12430,87,computer
12431,23,Others
12432,61,information
12433,7,engr
12434,38,leadership
12435,147,admin
12436,3,Others
12437,3,Others
12438,29,management
12439,3,Others
12440,3,Others
12441,3,Others
12442,113,industrial
12443,3,Others
12444,87,computer
12445,2,environmental
12446,87,computer
12447,136,biological
12448,48,political
12449,89,intended
12450,67,writing
12451,63,elementary
12452,100,development
12453,38,leadership
12454,78,study
12455,85,history
12456,91,geography
12457,136,biological
12458,20,ed
12459,66,interdisciplinary
12460,29,management
12461,3,Others
12462,83,philosophy
12463,43,physic
12464,3,Others
12465,3,Others
12466,53,nursing
12467,41,public
12468,59,undeclared
12469,133,special
12470,3,Others
12471,93,Others
12472,57,exercise
12473,50,engineering
12474,50,engineering
12475,90,Others
12476,43,physic
12477,92,society
12478,35,journalism
12479,32,child
12480,10,chemistry
12481,3,Others
12482,102,policy
12483,148,marketing
12484,87,computer
12485,3,Others
12486,37,counseling
12487,37,counseling
12488,71,Others
12489,3,Others
12490,26,graphic
12491,65,social work
12492,24,Others
12493,83,philosophy
12494,35,journalism
12495,103,communication
12496,8,business
12497,31,cultural
12498,3,Others
12499,56,master
12500,3,Others
12501,3,Others
12502,120,medium
12503,102,policy
12504,3,Others
12505,88,student
12506,26,graphic
12507,120,medium
12508,123,teaching
12509,136,biological
12510,121,info
12511,40,pre
12512,128,performance
12513,3,Others
12514,38,leadership
12515,121,info
12516,77,science
12517,113,industrial
12518,122,sport
12519,59,undeclared
12520,78,study
12521,40,pre
12522,32,child
12523,130,accounting
12524,76,comm
12525,43,physic
12526,137,research
12527,48,political
12528,109,entrepreneurship
12529,130,accounting
12530,14,economics
12531,20,ed
12532,115,mathematics
12533,9,biology
12534,45,anthropology
12535,82,software
12536,115,mathematics
12537,58,analysis
12538,135,english
12539,85,history
12540,130,accounting
12541,119,art
12542,87,computer
12543,128,performance
12544,25,learning
12545,50,engineering
12546,5,middle
12547,117,health
12548,105,music performance
12549,46,international
12550,37,counseling
12551,22,emphasis
12552,71,Others
12553,121,info
12554,1,social
12555,37,counseling
12556,3,Others
12557,35,journalism
12558,119,art
12559,139,biomedical
12560,40,pre
12561,59,undeclared
12562,120,medium
12563,103,communication
12564,14,economics
12565,5,middle
12566,83,philosophy
12567,71,Others
12568,3,Others
12569,120,medium
12570,12,music
12571,34,art history
12572,103,communication
12573,77,science
12574,131,educ
12575,128,performance
12576,25,learning
12577,87,computer
12578,12,music
12579,2,environmental
12580,91,geography
12581,78,study
12582,50,engineering
12583,14,economics
12584,41,public
12585,17,major
12586,34,art history
12587,115,mathematics
12588,78,study
12589,4,and
12590,115,mathematics
12591,27,theatre
12592,3,Others
12593,3,Others
12594,28,psychology
12595,3,Others
12596,54,electrical
12597,113,industrial
12598,90,Others
12599,52,mechanical
12600,84,physical
12601,23,Others
12602,126,human
12603,119,art
12604,90,Others
12605,72,Others
12606,21,education
12607,120,medium
12608,121,info
12609,129,educational
12610,13,computational
12611,110,mba
12612,140,analytics
12613,37,counseling
12614,63,elementary
12615,29,management
12616,73,childhood
12617,119,art
12618,113,industrial
12619,70,finance
12620,19,film
12621,62,spanish
12622,1,social
12623,125,molecular
12624,15,Others
12625,80,television
12626,138,care
12627,70,finance
12628,3,Others
12629,51,biochemistry
12630,94,relation
12631,146,biol
12632,57,exercise
12633,28,psychology
12634,94,relation
12635,8,business
12636,120,medium
12637,16,Others
12638,113,industrial
12639,67,writing
12640,23,Others
12641,110,mba
12642,26,graphic
12643,90,Others
12644,95,major
12645,3,Others
12646,144,english writing
12647,132,professional
12648,2,environmental
12649,3,Others
12650,119,art
12651,3,Others
12652,85,history
12653,4,and
12654,134,technology
12655,122,sport
12656,3,Others
12657,59,undeclared
12658,23,Others
12659,3,Others
12660,10,chemistry
12661,4,and
12662,2,environmental
12663,90,Others
12664,98,nutrition
12665,95,major
12666,113,industrial
12667,1,social
12668,103,communication
12669,114,agricultural
12670,100,development
12671,3,Others
12672,0,Others
12673,3,Others
12674,15,Others
12675,125,molecular
12676,96,design
12677,52,mechanical
12678,64,law
12679,15,Others
12680,44,resource
12681,14,economics
12682,130,accounting
12683,3,Others
12684,0,Others
12685,142,cert
12686,100,development
12687,3,Others
12688,10,chemistry
12689,3,Others
12690,128,performance
12691,1,social
12692,120,medium
12693,28,psychology
12694,113,industrial
12695,68,sociology
12696,50,engineering
12697,0,Others
12698,65,social work
12699,46,international
12700,0,Others
12701,125,molecular
12702,124,min
12703,1,social
12704,46,international
12705,65,social work
12706,129,educational
12707,0,Others
12708,124,min
12709,3,Others
12710,139,biomedical
12711,56,master
12712,3,Others
12713,28,psychology
12714,16,Others
12715,77,science
12716,0,Others
12717,20,ed
12718,0,Others
12719,62,spanish
12720,78,study
12721,78,study
12722,131,educ
12723,3,Others
12724,113,industrial
12725,130,accounting
12726,23,Others
12727,29,management
12728,71,Others
12729,29,management
12730,78,study
12731,25,learning
12732,142,cert
12733,9,biology
12734,45,anthropology
12735,89,intended
12736,12,music
12737,20,ed
12738,110,mba
12739,50,engineering
12740,28,psychology
12741,108,innovation
12742,3,Others
12743,85,history
12744,22,emphasis
12745,3,Others
12746,56,master
12747,28,psychology
12748,3,Others
12749,59,undeclared
12750,134,technology
12751,76,comm
12752,98,nutrition
12753,111,natural
12754,23,Others
12755,46,international
12756,52,mechanical
12757,71,Others
12758,0,Others
12759,76,comm
12760,98,nutrition
12761,62,spanish
12762,76,comm
12763,103,communication
12764,19,film
12765,102,policy
12766,3,Others
12767,133,special
12768,7,engr
12769,3,Others
12770,110,mba
12771,62,spanish
12772,83,philosophy
12773,88,student
12774,41,public
12775,65,social work
12776,1,social
12777,2,environmental
12778,111,natural
12779,135,english
12780,13,computational
12781,23,Others
12782,41,public
12783,10,chemistry
12784,120,medium
12785,76,comm
12786,60,accounting business
12787,3,Others
12788,38,leadership
12789,90,Others
12790,43,physic
12791,134,technology
12792,98,nutrition
12793,138,care
12794,36,planning
12795,36,planning
12796,34,art history
12797,37,counseling
12798,121,info
12799,77,science
12800,15,Others
12801,74,statistic
12802,39,supply
12803,102,policy
12804,142,cert
12805,142,cert
12806,3,Others
12807,61,information
12808,133,special
12809,113,industrial
12810,0,Others
12811,109,entrepreneurship
12812,122,sport
12813,90,Others
12814,132,professional
12815,142,cert
12816,29,management
12817,85,history
12818,43,physic
12819,45,anthropology
12820,125,molecular
12821,53,nursing
12822,1,social
12823,90,Others
12824,102,policy
12825,9,biology
12826,52,mechanical
12827,13,computational
12828,71,Others
12829,120,medium
12830,23,Others
12831,78,study
12832,3,Others
12833,48,political
12834,13,computational
12835,78,study
12836,29,management
12837,90,Others
12838,16,Others
12839,43,physic
12840,43,physic
12841,43,physic
12842,142,cert
12843,130,accounting
12844,18,manufacturing
12845,128,performance
12846,71,Others
12847,61,information
12848,33,information technology
12849,55,medical
12850,77,science
12851,118,family
12852,46,international
12853,91,geography
12854,10,chemistry
12855,59,undeclared
12856,139,biomedical
12857,50,engineering
12858,28,psychology
12859,12,music
12860,134,technology
12861,14,economics
12862,21,education
12863,121,info
12864,12,music
12865,3,Others
12866,128,performance
12867,77,science
12868,5,middle
12869,3,Others
12870,123,teaching
12871,100,development
12872,142,cert
12873,37,counseling
12874,3,Others
12875,3,Others
12876,48,political
12877,9,biology
12878,126,human
12879,115,mathematics
12880,125,molecular
12881,78,study
12882,115,mathematics
12883,110,mba
12884,83,philosophy
12885,125,molecular
12886,135,english
12887,23,Others
12888,87,computer
12889,103,communication
12890,20,ed
12891,43,physic
12892,3,Others
12893,0,Others
12894,28,psychology
12895,38,leadership
12896,52,mechanical
12897,123,teaching
12898,66,interdisciplinary
12899,90,Others
12900,44,resource
12901,126,human
12902,48,political
12903,52,mechanical
12904,3,Others
12905,35,journalism
12906,77,science
12907,85,history
12908,103,communication
12909,3,Others
12910,20,ed
12911,3,Others
12912,3,Others
12913,16,Others
12914,100,development
12915,101,general
12916,0,Others
12917,10,chemistry
12918,3,Others
12919,135,english
12920,15,Others
12921,29,management
12922,87,computer
12923,24,Others
12924,139,biomedical
12925,75,administration
12926,126,human
12927,3,Others
12928,1,social
12929,44,resource
12930,0,Others
12931,70,finance
12932,119,art
12933,51,biochemistry
12934,10,chemistry
12935,75,administration
12936,0,Others
12937,63,elementary
12938,23,Others
12939,4,and
12940,56,master
12941,96,design
12942,3,Others
12943,85,history
12944,8,business
12945,149,ministry
12946,69,civil
12947,64,law
12948,140,analytics
12949,21,education
12950,36,planning
12951,0,Others
12952,74,statistic
12953,9,biology
12954,56,master
12955,114,agricultural
12956,76,comm
12957,63,elementary
12958,125,molecular
12959,3,Others
12960,3,Others
12961,77,science
12962,78,study
12963,45,anthropology
12964,26,graphic
12965,92,society
12966,128,performance
12967,54,electrical
12968,122,sport
12969,46,international
12970,86,Others
12971,43,physic
12972,3,Others
12973,78,study
12974,3,Others
12975,119,art
12976,82,software
12977,15,Others
12978,5,middle
12979,90,Others
12980,31,cultural
12981,3,Others
12982,23,Others
12983,86,Others
12984,2,environmental
12985,66,interdisciplinary
12986,127,integrated
12987,48,political
12988,3,Others
12989,97,sustainability
12990,28,psychology
12991,67,writing
12992,148,marketing
12993,3,Others
12994,121,info
12995,62,spanish
12996,6,fashion
12997,3,Others
12998,133,special
12999,103,communication
13000,19,film
13001,8,business
13002,41,public
13003,12,music
13004,87,computer
13005,101,general
13006,131,educ
13007,9,biology
13008,2,environmental
13009,20,ed
13010,111,natural
13011,12,music
13012,118,family
13013,141,bus
13014,28,psychology
13015,2,environmental
13016,77,science
13017,124,min
13018,136,biological
13019,135,english
13020,149,ministry
13021,21,education
13022,3,Others
13023,29,management
13024,36,planning
13025,68,sociology
13026,53,nursing
13027,10,chemistry
13028,3,Others
13029,126,human
13030,97,sustainability
13031,32,child
13032,49,construction
13033,66,interdisciplinary
13034,137,research
13035,32,child
13036,4,and
13037,50,engineering
13038,85,history
13039,3,Others
13040,135,english
13041,70,finance
13042,72,Others
13043,2,environmental
13044,128,performance
13045,3,Others
13046,58,analysis
13047,8,business
13048,77,science
13049,3,Others
13050,66,interdisciplinary
13051,115,mathematics
13052,5,middle
13053,38,leadership
13054,137,research
13055,130,accounting
13056,8,business
13057,145,business finance
13058,134,technology
13059,0,Others
13060,62,spanish
13061,62,spanish
13062,91,geography
13063,120,medium
13064,32,child
13065,3,Others
13066,120,medium
13067,144,english writing
13068,121,info
13069,34,art history
13070,29,management
13071,3,Others
13072,21,education
13073,78,study
13074,62,spanish
13075,3,Others
13076,128,performance
13077,98,nutrition
13078,50,engineering
13079,78,study
13080,33,information technology
13081,96,design
13082,140,analytics
13083,46,international
13084,6,fashion
13085,52,mechanical
13086,16,Others
13087,134,technology
13088,28,psychology
13089,130,accounting
13090,28,psychology
13091,135,english
13092,62,spanish
13093,109,entrepreneurship
13094,12,music
13095,23,Others
13096,40,pre
13097,113,industrial
13098,91,geography
13099,43,physic
13100,5,middle
13101,74,statistic
13102,3,Others
13103,136,biological
13104,53,nursing
13105,52,mechanical
13106,3,Others
13107,123,teaching
13108,97,sustainability
13109,131,educ
13110,3,Others
13111,114,agricultural
13112,77,science
13113,86,Others
13114,97,sustainability
13115,48,political
13116,68,sociology
13117,76,comm
13118,145,business finance
13119,3,Others
13120,130,accounting
13121,48,political
13122,50,engineering
13123,40,pre
13124,14,economics
13125,77,science
13126,128,performance
13127,61,information
13128,148,marketing
13129,130,accounting
13130,116,wildlife
13131,26,graphic
13132,9,biology
13133,12,music
13134,123,teaching
13135,33,information technology
13136,94,relation
13137,77,science
13138,3,Others
13139,135,english
13140,76,comm
13141,110,mba
13142,15,Others
13143,62,spanish
13144,132,professional
13145,78,study
13146,3,Others
13147,20,ed
13148,78,study
13149,131,educ
13150,3,Others
13151,62,spanish
13152,72,Others
13153,3,Others
13154,48,political
13155,141,bus
13156,46,international
13157,1,social
13158,71,Others
13159,43,physic
13160,9,biology
13161,113,industrial
13162,3,Others
13163,69,civil
13164,19,film
13165,26,graphic
13166,3,Others
13167,86,Others
13168,136,biological
13169,3,Others
13170,2,environmental
13171,61,information
13172,76,comm
13173,88,student
13174,76,comm
13175,101,general
13176,69,civil
13177,38,leadership
13178,94,relation
13179,61,information
13180,143,architecture
13181,134,technology
13182,35,journalism
13183,69,civil
13184,147,admin
13185,101,general
13186,78,study
13187,120,medium
13188,64,law
13189,66,interdisciplinary
13190,2,environmental
13191,3,Others
13192,43,physic
13193,29,management
13194,105,music performance
13195,146,biol
13196,3,Others
13197,115,mathematics
13198,0,Others
13199,78,study
13200,98,nutrition
13201,77,science
13202,103,communication
13203,3,Others
13204,59,undeclared
13205,78,study
13206,26,graphic
13207,12,music
13208,29,management
13209,50,engineering
13210,121,info
13211,103,communication
13212,56,master
13213,0,Others
13214,113,industrial
13215,3,Others
13216,3,Others
13217,68,sociology
13218,104,geology
13219,38,leadership
13220,132,professional
13221,7,engr
13222,78,study
13223,5,middle
13224,133,special
13225,58,analysis
13226,135,english
13227,12,music
13228,92,society
13229,147,admin
13230,28,psychology
13231,148,marketing
13232,3,Others
13233,3,Others
13234,83,philosophy
13235,3,Others
13236,103,communication
13237,5,middle
13238,29,management
13239,12,music
13240,3,Others
13241,103,communication
13242,98,nutrition
13243,82,software
13244,54,electrical
13245,61,information
13246,29,management
13247,98,nutrition
13248,61,information
13249,0,Others
13250,78,study
13251,40,pre
13252,8,business
13253,129,educational
13254,9,biology
13255,135,english
13256,130,accounting
13257,3,Others
13258,103,communication
13259,16,Others
13260,23,Others
13261,3,Others
13262,76,comm
13263,87,computer
13264,103,communication
13265,3,Others
13266,14,economics
13267,125,molecular
13268,78,study
13269,71,Others
13270,102,policy
13271,78,study
13272,123,teaching
13273,120,medium
13274,78,study
13275,70,finance
13276,59,undeclared
13277,141,bus
13278,135,english
13279,3,Others
13280,120,medium
13281,3,Others
13282,3,Others
13283,7,engr
13284,96,design
13285,127,integrated
13286,23,Others
13287,59,undeclared
13288,64,law
13289,3,Others
13290,144,english writing
13291,109,entrepreneurship
13292,118,family
13293,43,physic
13294,46,international
13295,23,Others
13296,10,chemistry
13297,117,health
13298,120,medium
13299,43,physic
13300,140,analytics
13301,128,performance
13302,10,chemistry
13303,70,finance
13304,9,biology
13305,85,history
13306,65,social work
13307,14,economics
13308,26,graphic
13309,61,information
13310,114,agricultural
13311,104,geology
13312,144,english writing
13313,135,english
13314,78,study
13315,77,science
13316,92,society
13317,91,geography
13318,75,administration
13319,36,planning
13320,77,science
13321,37,counseling
13322,119,art
13323,120,medium
13324,3,Others
13325,12,music
13326,15,Others
13327,43,physic
13328,7,engr
13329,79,Others
13330,148,marketing
13331,56,master
13332,29,management
13333,38,leadership
13334,124,min
13335,3,Others
13336,148,marketing
13337,107,adm
13338,0,Others
13339,14,economics
13340,3,Others
13341,86,Others
13342,123,teaching
13343,124,min
13344,75,administration
13345,79,Others
13346,24,Others
13347,115,mathematics
13348,142,cert
13349,3,Others
13350,47,medicine
13351,78,study
13352,119,art
13353,99,chemical
13354,3,Others
13355,79,Others
13356,102,policy
13357,10,chemistry
13358,142,cert
13359,24,Others
13360,51,biochemistry
13361,76,comm
13362,25,learning
13363,68,sociology
13364,3,Others
13365,15,Others
13366,72,Others
13367,4,and
13368,3,Others
13369,105,music performance
13370,124,min
13371,16,Others
13372,124,min
13373,61,information
13374,3,Others
13375,10,chemistry
13376,20,ed
13377,78,study
13378,24,Others
13379,37,counseling
13380,43,physic
13381,103,communication
13382,141,bus
13383,61,information
13384,83,philosophy
13385,103,communication
13386,78,study
13387,88,student
13388,3,Others
13389,78,study
13390,149,ministry
13391,147,admin
13392,0,Others
13393,128,performance
13394,3,Others
13395,45,anthropology
13396,68,sociology
13397,90,Others
13398,72,Others
13399,77,science
13400,87,computer
13401,76,comm
13402,41,public
13403,26,graphic
13404,31,cultural
13405,7,engr
13406,25,learning
13407,8,business
13408,91,geography
13409,119,art
13410,23,Others
13411,131,educ
13412,3,Others
13413,12,music
13414,0,Others
13415,41,public
13416,17,major
13417,47,medicine
13418,3,Others
13419,119,art
13420,55,medical
13421,1,social
13422,78,study
13423,3,Others
13424,12,music
13425,21,education
13426,3,Others
13427,8,business
13428,16,Others
13429,52,mechanical
13430,135,english
13431,77,science
13432,16,Others
13433,16,Others
13434,50,engineering
13435,38,leadership
13436,125,molecular
13437,108,innovation
13438,120,medium
13439,9,biology
13440,117,health
13441,12,music
13442,84,physical
13443,80,television
13444,3,Others
13445,120,medium
13446,62,spanish
13447,75,administration
13448,50,engineering
13449,82,software
13450,46,international
13451,85,history
13452,117,health
13453,61,information
13454,27,theatre
13455,115,mathematics
13456,136,biological
13457,43,physic
13458,0,Others
13459,51,biochemistry
13460,90,Others
13461,28,psychology
13462,14,economics
13463,78,study
13464,45,anthropology
13465,81,mass
13466,82,software
13467,87,computer
13468,27,theatre
13469,38,leadership
13470,83,philosophy
13471,128,performance
13472,72,Others
13473,50,engineering
13474,78,study
13475,147,admin
13476,91,geography
13477,141,bus
13478,32,child
13479,3,Others
13480,53,nursing
13481,29,management
13482,3,Others
13483,70,finance
13484,42,accountancy
13485,130,accounting
13486,128,performance
13487,62,spanish
13488,21,education
13489,12,music
13490,61,information
13491,7,engr
13492,76,comm
13493,142,cert
13494,105,music performance
13495,135,english
13496,147,admin
13497,74,statistic
13498,120,medium
13499,73,childhood
13500,8,business
13501,12,music
13502,144,english writing
13503,78,study
13504,8,business
13505,131,educ
13506,1,social
13507,42,accountancy
13508,60,accounting business
13509,44,resource
13510,45,anthropology
13511,44,resource
13512,3,Others
13513,70,finance
13514,18,manufacturing
13515,119,art
13516,142,cert
13517,41,public
13518,59,undeclared
13519,136,biological
13520,52,mechanical
13521,56,master
13522,29,management
13523,29,management
13524,133,special
13525,101,general
13526,85,history
13527,83,philosophy
13528,14,economics
13529,3,Others
13530,110,mba
13531,3,Others
13532,29,management
13533,104,geology
13534,76,comm
13535,115,mathematics
13536,34,art history
13537,0,Others
13538,3,Others
13539,64,law
13540,148,marketing
13541,84,physical
13542,85,history
13543,51,biochemistry
13544,23,Others
13545,145,business finance
13546,147,admin
13547,26,graphic
13548,23,Others
13549,77,science
13550,51,biochemistry
13551,121,info
13552,147,admin
13553,136,biological
13554,141,bus
13555,78,study
13556,104,geology
13557,115,mathematics
13558,72,Others
13559,109,entrepreneurship
13560,77,science
13561,68,sociology
13562,77,science
13563,56,master
13564,91,geography
13565,3,Others
13566,142,cert
13567,107,adm
13568,149,ministry
13569,16,Others
13570,107,adm
13571,105,music performance
13572,148,marketing
13573,85,history
13574,69,civil
13575,19,film
13576,85,history
13577,3,Others
13578,2,environmental
13579,91,geography
13580,78,study
13581,120,medium
13582,40,pre
13583,78,study
13584,60,accounting business
13585,3,Others
13586,115,mathematics
13587,34,art history
13588,8,business
13589,3,Others
13590,3,Others
13591,34,art history
13592,123,teaching
13593,40,pre
13594,99,chemical
13595,100,development
13596,9,biology
13597,36,planning
13598,64,law
13599,132,professional
13600,118,family
13601,139,biomedical
13602,115,mathematics
13603,3,Others
13604,19,film
13605,113,industrial
13606,46,international
13607,58,analysis
13608,130,accounting
13609,2,environmental
13610,102,policy
13611,112,politics
13612,10,chemistry
13613,27,theatre
13614,19,film
13615,21,education
13616,3,Others
13617,3,Others
13618,135,english
13619,86,Others
13620,102,policy
13621,131,educ
13622,64,law
13623,114,agricultural
13624,100,development
13625,14,economics
13626,77,science
13627,119,art
13628,95,major
13629,95,major
13630,136,biological
13631,83,philosophy
13632,83,philosophy
13633,43,physic
13634,39,supply
13635,136,biological
13636,1,social
13637,62,spanish
13638,21,education
13639,48,political
13640,61,information
13641,50,engineering
13642,43,physic
13643,85,history
13644,66,interdisciplinary
13645,71,Others
13646,44,resource
13647,117,health
13648,46,international
13649,89,intended
13650,107,adm
13651,10,chemistry
13652,100,development
13653,77,science
13654,0,Others
13655,141,bus
13656,117,health
13657,125,molecular
13658,0,Others
13659,29,management
13660,3,Others
13661,74,statistic
13662,54,electrical
13663,28,psychology
13664,49,construction
13665,50,engineering
13666,29,management
13667,96,design
13668,148,marketing
13669,23,Others
13670,38,leadership
13671,75,administration
13672,3,Others
13673,3,Others
13674,69,civil
13675,77,science
13676,100,development
13677,12,music
13678,101,general
13679,91,geography
13680,3,Others
13681,45,anthropology
13682,134,technology
13683,48,political
13684,3,Others
13685,66,interdisciplinary
13686,127,integrated
13687,4,and
13688,135,english
13689,35,journalism
13690,122,sport
13691,91,geography
13692,46,international
13693,23,Others
13694,103,communication
13695,127,integrated
13696,61,information
13697,5,middle
13698,3,Others
13699,54,electrical
13700,74,statistic
13701,128,performance
13702,58,analysis
13703,61,information
13704,127,integrated
13705,146,biol
13706,29,management
13707,19,film
13708,3,Others
13709,56,master
13710,14,economics
13711,7,engr
13712,10,chemistry
13713,20,ed
13714,9,biology
13715,129,educational
13716,91,geography
13717,101,general
13718,115,mathematics
13719,95,major
13720,3,Others
13721,17,major
13722,130,accounting
13723,123,teaching
13724,78,study
13725,22,emphasis
13726,65,social work
13727,26,graphic
13728,34,art history
13729,39,supply
13730,96,design
13731,77,science
13732,47,medicine
13733,84,physical
